,Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
8336,2006,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Kansas,203.0,6.4
8337,2006,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Kentucky,326.0,7.8
8338,2006,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Louisiana,382.0,9.4
8339,2006,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Maine,91.0,5.6
8340,2006,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Maryland,378.0,7.0
8341,2006,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Massachusetts,424.0,5.6
8342,2006,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Michigan,768.0,7.3
8343,2006,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Minnesota,457.0,8.1
8344,2006,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Mississippi,385.0,13.5
8345,2006,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Missouri,430.0,6.7
8346,2006,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Montana,53.0,4.8
8347,2006,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Nebraska,163.0,7.6
8348,2006,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Nevada,114.0,5.9
8349,2006,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,New Hampshire,83.0,5.9
8350,2006,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,New Jersey,557.0,5.8
8351,2006,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,New Mexico,101.0,5.3
8352,2006,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,New York,1613.0,7.6
8353,2006,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,North Carolina,715.0,8.3
8354,2006,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,North Dakota,61.0,6.6
8355,2006,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Ohio,1164.0,9.1
8356,2006,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Oklahoma,244.0,6.4
8357,2006,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Oregon,363.0,8.8
8358,2006,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Pennsylvania,971.0,6.0
8359,2006,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Rhode Island,56.0,4.1
8360,2006,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,South Carolina,378.0,8.7
8361,2006,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,South Dakota,81.0,7.8
8362,2006,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Tennessee,544.0,9.0
8363,2006,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Texas,1427.0,7.7
8364,2006,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,United States,23855.0,7.8
8365,2006,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Utah,112.0,6.4
8366,2006,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Vermont,31.0,4.4
8367,2006,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Virginia,500.0,6.9
8368,2006,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Washington,446.0,7.1
8369,2006,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,West Virginia,228.0,10.2
8370,2006,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Wisconsin,398.0,6.2
8371,2006,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Wyoming,20.0,3.9
8372,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Alabama,475.0,9.8
8373,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Alaska,15.0,86.52639270630826
8374,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Arizona,397.0,6.5
8375,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Arkansas,257.0,8.3
8376,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,California,3193.0,9.6
8377,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Colorado,217.0,5.4
8378,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Connecticut,300.0,6.8
8379,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Delaware,46.0,5.0
8380,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,District of Columbia,63.0,11.3
8381,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Florida,1716.0,7.1
8382,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Georgia,934.0,12.1
8383,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Hawaii,102.0,6.6
8384,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Idaho,71.0,4.9
8385,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Illinois,856.0,6.4
8386,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Indiana,517.0,7.8
8387,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Iowa,253.0,6.3
8388,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Kansas,173.0,5.3
8389,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Kentucky,294.0,6.9
8390,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Louisiana,395.0,9.3
8391,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Maine,74.0,4.4
8392,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Maryland,411.0,7.4
8393,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Massachusetts,458.0,5.9
8394,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Michigan,773.0,7.1
8395,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Minnesota,407.0,7.0
8396,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Mississippi,438.0,15.2
8397,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Missouri,404.0,6.1
8398,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Montana,74.0,6.4
8399,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Nebraska,186.0,8.7
8400,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Nevada,129.0,6.2
8401,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,New Hampshire,69.0,4.9
8402,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,New Jersey,595.0,6.1
8403,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,New Mexico,99.0,5.1
8404,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,New York,1645.0,7.7
8405,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,North Carolina,680.0,7.6
8406,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,North Dakota,72.0,8.2
8407,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Ohio,1211.0,9.3
8408,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Oklahoma,245.0,6.5
8409,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Oregon,356.0,8.3
8410,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Pennsylvania,996.0,6.1
8411,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Rhode Island,59.0,4.4
8412,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,South Carolina,406.0,9.1
8413,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,South Dakota,69.0,6.7
8414,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Tennessee,528.0,8.5
8415,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Texas,1515.0,7.9
8416,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,United States,23965.0,7.6
8417,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Utah,138.0,7.6
8418,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Vermont,40.0,5.7
8419,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Virginia,484.0,6.6
8420,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Washington,473.0,7.3
8421,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,West Virginia,226.0,10.0
8422,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Wisconsin,400.0,6.1
8423,2007,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Wyoming,31.0,5.8
8424,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Alabama,501.0,10.0
8425,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Alaska,16.0,86.52639270630826
8426,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Arizona,475.0,7.5
8427,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Arkansas,256.0,8.0
8428,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,California,3423.0,10.0
8429,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Colorado,241.0,5.7
8430,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Connecticut,319.0,7.1
8431,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Delaware,51.0,5.2
8432,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,District of Columbia,66.0,11.8
8433,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Florida,1841.0,7.5
8434,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Georgia,945.0,11.8
8435,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Hawaii,101.0,6.3
8436,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Idaho,92.0,6.3
8437,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Illinois,930.0,6.9
8438,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Indiana,484.0,7.1
8439,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Iowa,268.0,6.6
8440,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Kansas,173.0,5.3
8441,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Kentucky,338.0,7.8
8442,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Louisiana,372.0,8.7
8443,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Maine,67.0,3.9
8444,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Maryland,441.0,7.7
8445,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Massachusetts,452.0,5.8
8446,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Michigan,899.0,8.2
8447,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Minnesota,509.0,8.6
8448,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Mississippi,459.0,15.8
8449,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Missouri,504.0,7.5
8450,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Montana,48.0,4.1
8451,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Nebraska,179.0,8.3
8452,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Nevada,129.0,6.2
8453,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,New Hampshire,77.0,5.3
8454,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,New Jersey,641.0,6.5
8455,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,New Mexico,131.0,6.6
8456,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,New York,1850.0,8.5
8457,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,North Carolina,760.0,8.3
8458,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,North Dakota,65.0,7.0
8459,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Ohio,1229.0,9.3
8460,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Oklahoma,331.0,8.6
8461,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Oregon,408.0,9.3
8462,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Pennsylvania,1024.0,6.2
8463,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Rhode Island,71.0,5.3
8464,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,South Carolina,446.0,9.7
8465,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,South Dakota,68.0,6.7
8466,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Tennessee,555.0,8.8
8467,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Texas,1589.0,8.0
8468,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,United States,25742.0,8.0
8469,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Utah,108.0,5.6
8470,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Vermont,44.0,6.0
8471,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Virginia,570.0,7.5
8472,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Washington,525.0,7.9
8473,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,West Virginia,235.0,10.3
8474,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Wisconsin,421.0,6.3
8475,2008,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Wyoming,15.0,86.52639270630826
8476,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Alabama,523.0,10.2
8477,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Alaska,19.0,86.52639270630826
8478,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Arizona,477.0,7.2
8479,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Arkansas,237.0,7.4
8480,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,California,3559.0,10.0
8481,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Colorado,231.0,5.3
8482,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Connecticut,346.0,7.7
8483,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Delaware,56.0,5.9
8484,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,District of Columbia,46.0,7.9
8485,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Florida,1870.0,7.4
8486,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Georgia,954.0,11.8
8487,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Hawaii,86.0,5.2
8488,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Idaho,87.0,5.7
8489,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Illinois,890.0,6.5
8490,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Indiana,455.0,6.7
8491,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Iowa,291.0,7.2
8492,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Kansas,158.0,4.7
8493,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Kentucky,285.0,6.4
8494,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Louisiana,332.0,7.6
8495,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Maine,83.0,4.8
8496,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Maryland,427.0,7.3
8497,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Massachusetts,417.0,5.2
8498,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Michigan,857.0,7.6
8499,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Minnesota,472.0,7.9
8500,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Mississippi,466.0,15.8
8501,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Missouri,451.0,6.7
8502,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Montana,68.0,5.7
8503,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Nebraska,184.0,8.4
8504,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Nevada,132.0,5.8
8505,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,New Hampshire,75.0,5.0
8506,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,New Jersey,667.0,6.6
8507,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,New Mexico,116.0,5.5
8508,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,New York,1912.0,8.7
8509,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,North Carolina,796.0,8.4
8510,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,North Dakota,59.0,6.5
8511,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Ohio,1271.0,9.5
8512,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Oklahoma,314.0,8.0
8513,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Oregon,422.0,9.3
8514,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Pennsylvania,1046.0,6.3
8515,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Rhode Island,73.0,5.4
8516,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,South Carolina,418.0,9.0
8517,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,South Dakota,54.0,5.1
8518,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Tennessee,551.0,8.5
8519,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Texas,1607.0,7.9
8520,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,United States,25734.0,7.8
8521,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Utah,106.0,5.4
8522,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Vermont,41.0,5.5
8523,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Virginia,555.0,7.1
8524,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Washington,514.0,7.5
8525,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,West Virginia,236.0,10.3
8526,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Wisconsin,422.0,6.3
8527,2009,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Wyoming,20.0,3.6
8528,2010,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Alabama,549.0,10.6
8529,2010,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Alaska,25.0,6.4
8530,2010,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Arizona,508.0,7.6
8531,2010,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Arkansas,221.0,6.8
8532,2010,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,California,3733.0,10.4
8533,2010,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Colorado,261.0,5.9
8534,2010,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Connecticut,321.0,7.0
8535,2010,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Delaware,62.0,6.2
8536,2010,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,District of Columbia,57.0,9.6
8537,2010,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Florida,1821.0,7.1
8538,2010,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Georgia,1076.0,12.9
8539,2010,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Hawaii,98.0,5.9
8540,2010,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Idaho,121.0,7.6
8541,2010,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Illinois,871.0,6.3
8542,2010,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Indiana,454.0,6.5
8543,2010,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Iowa,318.0,7.8
8544,2010,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Kansas,157.0,4.6
